,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.55,0.0,0.3,0.0,0.0,0.0,0.15,0.0
parsopercularis-lh,0.0,0.5588235294117647,0.10294117647058823,0.11764705882352941,0.08823529411764706,0.0,0.0,0.1323529411764706
parstriangularis-rh,0.1774193548387097,0.12903225806451613,0.3709677419354839,0.12903225806451613,0.0,0.06451612903225806,0.0,0.12903225806451613
rostralmiddlefrontal-rh,0.0,0.17647058823529413,0.13725490196078433,0.5098039215686274,0.0,0.0,0.0,0.17647058823529413
superiorparietal-lh,0.0,0.08974358974358974,0.0,0.0,0.46153846153846156,0.0641025641025641,0.07692307692307693,0.3076923076923077
superiortemporal-lh,0.0,0.0,0.05172413793103448,0.0,0.06896551724137931,0.7068965517241379,0.1206896551724138,0.05172413793103448
supramarginal-lh,0.10416666666666667,0.0,0.0,0.0,0.125,0.125,0.6458333333333334,0.0
supramarginal-rh,0.0,0.11702127659574468,0.07446808510638298,0.0851063829787234,0.2553191489361702,0.0425531914893617,0.0,0.425531914893617
