,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.06227106227106227,0.047619047619047616,0.054945054945054944,0.054945054945054944,0.05128205128205128,0.054945054945054944,0.05128205128205128,0.054945054945054944,0.05128205128205128,0.05860805860805861,0.04395604395604396,0.054945054945054944,0.047619047619047616,0.05128205128205128,0.047619047619047616,0.05860805860805861,0.047619047619047616,0.054945054945054944,0.05128205128205128
caudalmiddlefrontal-rh,0.05537459283387622,0.048859934853420196,0.05537459283387622,0.05537459283387622,0.05211726384364821,0.05537459283387622,0.05211726384364821,0.05537459283387622,0.05211726384364821,0.05537459283387622,0.04560260586319218,0.05537459283387622,0.048859934853420196,0.05211726384364821,0.048859934853420196,0.05537459283387622,0.048859934853420196,0.05537459283387622,0.05211726384364821
inferiorparietal-rh,0.06109324758842444,0.04823151125401929,0.05466237942122187,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05787781350482315,0.04501607717041801,0.05466237942122187,0.04823151125401929,0.05144694533762058,0.04823151125401929,0.05787781350482315,0.04823151125401929,0.05466237942122187,0.05144694533762058
parsopercularis-lh,0.057926829268292686,0.04878048780487805,0.054878048780487805,0.054878048780487805,0.051829268292682924,0.054878048780487805,0.051829268292682924,0.054878048780487805,0.051829268292682924,0.057926829268292686,0.04573170731707317,0.054878048780487805,0.04878048780487805,0.051829268292682924,0.04878048780487805,0.054878048780487805,0.04878048780487805,0.054878048780487805,0.051829268292682924
parstriangularis-rh,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.0581039755351682,0.045871559633027525,0.05504587155963303,0.04892966360856269,0.05198776758409786,0.04892966360856269,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05198776758409786
postcentral-lh,0.06109324758842444,0.04823151125401929,0.05466237942122187,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05787781350482315,0.04501607717041801,0.05466237942122187,0.04823151125401929,0.05144694533762058,0.04823151125401929,0.05787781350482315,0.04823151125401929,0.05466237942122187,0.05144694533762058
postcentral-rh,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.0581039755351682,0.045871559633027525,0.05504587155963303,0.04892966360856269,0.05198776758409786,0.04892966360856269,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05198776758409786
precentral-lh,0.06109324758842444,0.04823151125401929,0.05466237942122187,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05787781350482315,0.04501607717041801,0.05466237942122187,0.04823151125401929,0.05144694533762058,0.04823151125401929,0.05787781350482315,0.04823151125401929,0.05466237942122187,0.05144694533762058
precentral-rh,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.0581039755351682,0.045871559633027525,0.05504587155963303,0.04892966360856269,0.05198776758409786,0.04892966360856269,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05198776758409786
rostralmiddlefrontal-lh,0.06164383561643835,0.04794520547945205,0.0547945205479452,0.0547945205479452,0.05136986301369863,0.0547945205479452,0.05136986301369863,0.0547945205479452,0.05136986301369863,0.05821917808219178,0.04452054794520548,0.0547945205479452,0.04794520547945205,0.05136986301369863,0.04794520547945205,0.05821917808219178,0.04794520547945205,0.0547945205479452,0.05136986301369863
rostralmiddlefrontal-rh,0.050793650793650794,0.050793650793650794,0.05396825396825397,0.05396825396825397,0.05396825396825397,0.05396825396825397,0.05396825396825397,0.05396825396825397,0.05396825396825397,0.05396825396825397,0.047619047619047616,0.05396825396825397,0.050793650793650794,0.05396825396825397,0.050793650793650794,0.050793650793650794,0.050793650793650794,0.05396825396825397,0.05396825396825397
superiorfrontal-lh,0.06109324758842444,0.04823151125401929,0.05466237942122187,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05787781350482315,0.04501607717041801,0.05466237942122187,0.04823151125401929,0.05144694533762058,0.04823151125401929,0.05787781350482315,0.04823151125401929,0.05466237942122187,0.05144694533762058
superiorfrontal-rh,0.05246913580246913,0.04938271604938271,0.05555555555555555,0.05555555555555555,0.05246913580246913,0.05555555555555555,0.05246913580246913,0.05555555555555555,0.05246913580246913,0.05555555555555555,0.046296296296296294,0.05555555555555555,0.04938271604938271,0.05246913580246913,0.04938271604938271,0.05246913580246913,0.04938271604938271,0.05555555555555555,0.05246913580246913
superiorparietal-lh,0.05806451612903226,0.04838709677419355,0.054838709677419356,0.054838709677419356,0.05161290322580645,0.054838709677419356,0.05161290322580645,0.054838709677419356,0.05161290322580645,0.05806451612903226,0.04516129032258064,0.054838709677419356,0.04838709677419355,0.05161290322580645,0.04838709677419355,0.05806451612903226,0.04838709677419355,0.054838709677419356,0.05161290322580645
superiorparietal-rh,0.05105105105105105,0.04804804804804805,0.05405405405405406,0.057057057057057055,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.04804804804804805,0.05405405405405406,0.05105105105105105,0.05105105105105105,0.05105105105105105,0.05105105105105105,0.05105105105105105,0.05405405405405406,0.05405405405405406
superiortemporal-lh,0.06164383561643835,0.04794520547945205,0.0547945205479452,0.0547945205479452,0.05136986301369863,0.0547945205479452,0.05136986301369863,0.0547945205479452,0.05136986301369863,0.05821917808219178,0.04452054794520548,0.0547945205479452,0.04794520547945205,0.05136986301369863,0.04794520547945205,0.05821917808219178,0.04794520547945205,0.0547945205479452,0.05136986301369863
superiortemporal-rh,0.05345911949685535,0.050314465408805034,0.05345911949685535,0.05345911949685535,0.05345911949685535,0.05345911949685535,0.05345911949685535,0.05345911949685535,0.05345911949685535,0.05660377358490566,0.04716981132075472,0.05345911949685535,0.050314465408805034,0.05345911949685535,0.050314465408805034,0.05345911949685535,0.050314465408805034,0.05345911949685535,0.05345911949685535
supramarginal-lh,0.06109324758842444,0.04823151125401929,0.05466237942122187,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05466237942122187,0.05144694533762058,0.05787781350482315,0.04501607717041801,0.05466237942122187,0.04823151125401929,0.05144694533762058,0.04823151125401929,0.05787781350482315,0.04823151125401929,0.05466237942122187,0.05144694533762058
supramarginal-rh,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.05504587155963303,0.05198776758409786,0.0581039755351682,0.045871559633027525,0.05504587155963303,0.04892966360856269,0.05198776758409786,0.04892966360856269,0.05504587155963303,0.04892966360856269,0.05504587155963303,0.05198776758409786
