,Fp1,F3,FT9,C3,AF7,AF3,FT7,AF8
Fp1,0.430622009569378,0.0,0.0,0.18660287081339713,0.0,0.0,0.0,0.3827751196172249
F3,0.0,0.3399014778325123,0.31527093596059114,0.0,0.3448275862068966,0.0,0.0,0.0
FT9,0.0,0.33507853403141363,0.3298429319371728,0.0,0.33507853403141363,0.0,0.0,0.0
C3,0.3389830508474576,0.0,0.0,0.3220338983050847,0.0,0.0,0.0,0.3389830508474576
AF7,0.0,0.2857142857142857,0.2612244897959184,0.0,0.4530612244897959,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.40703517587939697,0.0,0.0,0.19597989949748743,0.0,0.0,0.0,0.3969849246231156
