,Fp1,FT9,F8,Fp2,AF7,AFz,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.329608938547486,0.33519553072625696,0.33519553072625696,0.0,0.0
AF7,0.0,0.0,0.0,0.19607843137254902,0.45751633986928103,0.3464052287581699,0.0,0.0
AFz,0.0,0.0,0.0,0.20833333333333334,0.3611111111111111,0.4305555555555556,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
