,Fp1,FT9,F8,Fp2,AF7,AFz,AF8,AF4
Fp1,0.4169464744222793,0.0,0.0,0.029429192178550268,0.07327671341102113,0.11870432549871618,0.16610705115544144,0.1955362433339917
FT9,0.0,0.9823663253697383,0.0,0.0,0.0,0.0,0.0,0.01763367463026166
F8,0.0,0.0,0.9450247388675096,0.0,0.0,0.0,0.05497526113249038,0.0
Fp2,0.049885881969351155,0.0,0.0,0.6344962504075644,0.10890120639060971,0.20671666123247473,0.0,0.0
AF7,0.15451895043731778,0.0,0.0,0.1374427321949188,0.5468554768846314,0.10995418575593503,0.0,0.051228654727197
AFz,0.19755075733161456,0.0,0.0,0.20367386400257814,0.0837898807605543,0.4576216564614889,0.05285207863358041,0.0045117628101836935
AF8,0.17459324155193992,0.0,0.020442219440967878,0.0,0.0,0.033375052148518984,0.4995828118481435,0.2720066750104297
AF4,0.2059256146249212,0.006934229880226938,0.0,0.0,0.02626602227358689,0.002101281781886951,0.27148560621979406,0.48728724521958394
