,Fp1,P8,TP10,PO8,P6,TP8,F6,AF8
Fp1,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.24324324324324326,0.0,0.0,0.0,0.0,0.0,0.7567567567567568,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
