,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,paracentral-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.497990174184904,0.0,0.05002233139794551,0.02009825815096025,0.2594908441268423,0.06699419383653417,0.052702099151406875,0.052702099151406875
fusiform-lh,0.0,0.3851612903225806,0.0967741935483871,0.30774193548387097,0.0,0.2103225806451613,0.0,0.0
insula-lh,0.05731225296442688,0.0741106719367589,0.49061264822134387,0.0741106719367589,0.10523715415019763,0.050889328063241104,0.011857707509881422,0.1358695652173913
isthmuscingulate-rh,0.02009825815096025,0.21572130415364002,0.06699419383653417,0.37472085752568113,0.02009825815096025,0.24787851719517642,0.03662349263063868,0.01786511835640911
paracentral-rh,0.2372950819672131,0.0,0.08729508196721311,0.018442622950819672,0.5209016393442623,0.046311475409836066,0.033196721311475406,0.056557377049180325
parahippocampal-rh,0.05984251968503937,0.13070866141732285,0.04133858267716536,0.22165354330708661,0.045275590551181105,0.36181102362204726,0.07874015748031496,0.06062992125984252
rostralanteriorcingulate-lh,0.07751937984496124,0.0,0.014211886304909561,0.05426356589147287,0.053617571059431525,0.13178294573643412,0.4509043927648579,0.2177002583979328
rostralanteriorcingulate-rh,0.06544647809206877,0.0,0.1536328341652801,0.024403771491957847,0.07432057681641709,0.08763172490293955,0.18801996672212978,0.4065446478092069
