,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.1696400625978091,0.13145539906103287,0.07198748043818466,0.09389671361502347,0.15273865414710486,0.10954616588419405,0.1295774647887324,0.14115805946791862
frontalpole-lh,0.1281725888324873,0.15387055837563451,0.09803299492385786,0.09454314720812183,0.12753807106598986,0.13546954314720813,0.15355329949238578,0.10881979695431472
frontalpole-rh,0.09366869037294015,0.12705984388551606,0.2302688638334779,0.08196010407632263,0.09106678230702515,0.16869037294015612,0.1370338248048569,0.07025151777970512
isthmuscingulate-rh,0.10932235117933359,0.11231748408835641,0.07375514788468739,0.291276675402471,0.10520404342942719,0.09809060277049794,0.11643579183826282,0.09359790340696368
paracentral-rh,0.1564281190626979,0.13236225459151363,0.07156428119062698,0.09214692843571881,0.16276124129195693,0.11019632678910703,0.1304623179227359,0.1440785307156428
rostralanteriorcingulate-lh,0.11223118279569892,0.13911290322580644,0.1364247311827957,0.08568548387096774,0.11155913978494623,0.18010752688172044,0.1431451612903226,0.09173387096774194
rostralmiddlefrontal-lh,0.125,0.14949748743718594,0.10332914572864321,0.09736180904522614,0.12437185929648241,0.13630653266331658,0.15829145728643215,0.10584170854271356
superiorparietal-lh,0.16249130132219902,0.12491301322199026,0.061238691718858734,0.09081419624217119,0.1638830897703549,0.10055671537926235,0.12282533054975643,0.1732776617954071
