,caudalmiddlefrontal-rh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralmiddlefrontal-lh,superiorparietal-lh
caudalmiddlefrontal-rh,0.17405063291139242,0.12848101265822784,0.03670886075949367,0.11708860759493671,0.16772151898734178,0.08860759493670886,0.1291139240506329,0.15822784810126583
frontalpole-lh,0.12613784135240572,0.16124837451235371,0.07152145643693109,0.10988296488946683,0.13394018205461639,0.12613784135240572,0.16124837451235371,0.10988296488946683
frontalpole-rh,0.06183115338882283,0.12128418549346016,0.30677764565992865,0.06302021403091558,0.0713436385255648,0.2140309155766944,0.12128418549346016,0.04042806183115339
isthmuscingulate-rh,0.1450320512820513,0.14022435897435898,0.047275641025641024,0.1482371794871795,0.14423076923076922,0.09935897435897435,0.14182692307692307,0.13381410256410256
paracentral-rh,0.1631644004944376,0.13288009888751545,0.042027194066749075,0.11372064276885044,0.17181705809641531,0.09394313967861558,0.1334981458590853,0.14894932014833126
rostralanteriorcingulate-lh,0.09946848899012908,0.1404707668944571,0.1427486712224753,0.08807896735003796,0.10858010630220197,0.19969627942293092,0.1404707668944571,0.08048595292331055
rostralmiddlefrontal-lh,0.12637718729747247,0.1594296824368114,0.0712896953985742,0.11147116007777058,0.13415424497731693,0.12572909915748542,0.16137394685677253,0.1101749837977965
superiorparietal-lh,0.17691256830601093,0.12158469945355191,0.0273224043715847,0.11748633879781421,0.17076502732240437,0.07855191256830601,0.12226775956284153,0.18510928961748635
