,frontalpole-lh,frontalpole-rh,fusiform-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.23449401523394994,0.15451577801958652,0.014689880304679,0.12894450489662676,0.15505984766050054,0.019042437431991296,0.15397170837867247,0.13928182807399347
frontalpole-rh,0.13134186818397345,0.22522522522522523,0.003793266951161688,0.15599810336652442,0.19203413940256045,0.007586533902323376,0.0990990990990991,0.18492176386913228
fusiform-lh,0.019167217448777262,0.006609385327164574,0.4897554527428949,0.0,0.0039656311962987445,0.47191011235955055,0.0006609385327164573,0.007931262392597489
lateralorbitofrontal-rh,0.12253596164091636,0.16995205114544487,0.0,0.23122003196590304,0.19339371337240277,0.0015982951518380393,0.10229088971763452,0.17900905700586042
medialorbitofrontal-rh,0.1248303934871099,0.18091361374943465,0.0018091361374943465,0.16870194482134782,0.22388059701492538,0.005427408412483039,0.10854816824966079,0.18588873812754408
parahippocampal-lh,0.0241884150222788,0.0120942075111394,0.4449395289624443,0.003182686187141948,0.008911521323997454,0.48822406110757477,0.005728835136855506,0.012730744748567792
rostralanteriorcingulate-lh,0.17129928894634777,0.13768584356819652,0.0,0.12540400775694893,0.15513897866839044,0.004524886877828055,0.27537168713639304,0.1305753070458953
rostralanteriorcingulate-rh,0.11998064828253507,0.189163038219642,0.004837929366231253,0.16690856313497823,0.19641993226898888,0.008708272859216255,0.09869375907111756,0.21528785679729076
