,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.13413413413413414,0.12812812812812813,0.12512512512512514,0.13213213213213212,0.12912912912912913,0.09309309309309309,0.12512512512512514,0.13313313313313313
caudalanteriorcingulate-rh,0.133130081300813,0.13008130081300814,0.12296747967479675,0.13211382113821138,0.13109756097560976,0.09552845528455285,0.12296747967479675,0.13211382113821138
frontalpole-rh,0.12422997946611909,0.11909650924024641,0.1673511293634497,0.12217659137577003,0.12012320328542095,0.08932238193018481,0.13449691991786447,0.12320328542094455
posteriorcingulate-lh,0.1345962113659023,0.12861415752741776,0.12362911266201396,0.13260219341974078,0.1296111665004985,0.09371884346959122,0.12362911266201396,0.13359920239282153
posteriorcingulate-rh,0.1326530612244898,0.12959183673469388,0.12448979591836734,0.13163265306122449,0.1306122448979592,0.09489795918367347,0.12448979591836734,0.13163265306122449
rostralanteriorcingulate-lh,0.12598425196850394,0.1272965879265092,0.11811023622047244,0.1272965879265092,0.12598425196850394,0.12598425196850394,0.1220472440944882,0.1272965879265092
rostralanteriorcingulate-rh,0.12668743509865005,0.122533748701973,0.14122533748701974,0.1256490134994808,0.12357217030114226,0.09345794392523364,0.14018691588785046,0.12668743509865005
rostralmiddlefrontal-lh,0.13438735177865613,0.1274703557312253,0.12351778656126482,0.1324110671936759,0.12845849802371542,0.09288537549407115,0.12351778656126482,0.1373517786561265
