,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,posteriorcingulate-lh,posteriorcingulate-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
caudalanteriorcingulate-lh,0.13134657836644592,0.13245033112582782,0.10375275938189846,0.1291390728476821,0.13134657836644592,0.12251655629139073,0.11920529801324503,0.13024282560706402
caudalanteriorcingulate-rh,0.13120176405733186,0.13340683572216097,0.10253583241455347,0.12899669239250275,0.13230429988974643,0.12238147739801543,0.11907386990077178,0.13009922822491732
frontalpole-rh,0.11979823455233292,0.11853720050441362,0.13493064312736444,0.1223203026481715,0.11727616645649433,0.13366960907944514,0.13114754098360656,0.1223203026481715
posteriorcingulate-lh,0.1305767138193689,0.1294885745375408,0.1044613710554951,0.1305767138193689,0.12840043525571274,0.12404787812840043,0.12078346028291621,0.13166485310119697
posteriorcingulate-rh,0.1311659192825112,0.13340807174887892,0.1031390134529148,0.1289237668161435,0.13228699551569506,0.12219730941704036,0.11883408071748879,0.13004484304932734
rostralanteriorcingulate-lh,0.12244897959183673,0.12244897959183673,0.11278195488721804,0.12567132116004295,0.12030075187969924,0.13963480128893663,0.12996777658431793,0.1267454350161117
rostralanteriorcingulate-rh,0.12319644839067703,0.12319644839067703,0.11431742508324085,0.12652608213096558,0.12097669256381798,0.13318534961154274,0.1320754716981132,0.12652608213096558
rostralmiddlefrontal-lh,0.13052858683926646,0.13052858683926646,0.10355987055016182,0.13052858683926646,0.12837108953613807,0.12405609492988134,0.12081984897518878,0.13160733549083065
