,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21348314606741572,0.16292134831460675,0.07865168539325842,0.06179775280898876,0.16853932584269662,0.11797752808988764,0.10112359550561797,0.09550561797752809
caudalmiddlefrontal-rh,0.15048543689320387,0.18932038834951456,0.10194174757281553,0.0825242718446602,0.1407766990291262,0.13106796116504854,0.11650485436893204,0.08737864077669903
postcentral-rh,0.06467661691542288,0.08955223880597014,0.22388059701492538,0.208955223880597,0.06467661691542288,0.16417910447761194,0.06965174129353234,0.11442786069651742
precentral-rh,0.060109289617486336,0.07650273224043716,0.2185792349726776,0.23497267759562843,0.060109289617486336,0.16939890710382513,0.04918032786885246,0.13114754098360656
superiorfrontal-lh,0.1683673469387755,0.14285714285714285,0.08163265306122448,0.07142857142857142,0.1989795918367347,0.15816326530612246,0.09693877551020408,0.08163265306122448
superiorfrontal-rh,0.09387755102040816,0.09795918367346938,0.1469387755102041,0.13877551020408163,0.11836734693877551,0.20408163265306123,0.08163265306122448,0.11836734693877551
superiorparietal-lh,0.12903225806451613,0.15483870967741936,0.0967741935483871,0.07096774193548387,0.11612903225806452,0.13548387096774195,0.23870967741935484,0.05806451612903226
superiortemporal-rh,0.1,0.08888888888888889,0.14444444444444443,0.15,0.08333333333333333,0.17222222222222222,0.044444444444444446,0.21666666666666667
