,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04086021505376344,0.0,0.026881720430107527,0.03118279569892473,0.0,0.017204301075268817,0.00967741935483871,0.0,0.00967741935483871,0.025806451612903226,0.02903225806451613,0.0,0.02903225806451613,0.02903225806451613,0.023655913978494623,0.001075268817204301,0.02043010752688172,0.0,0.03118279569892473,0.026881720430107527,0.00967741935483871,0.005376344086021506,0.017204301075268817,0.0,0.02903225806451613,0.02043010752688172,0.0,0.02795698924731183,0.00967741935483871,0.024731182795698924,0.002150537634408602,0.0,0.03118279569892473,0.02903225806451613,0.01935483870967742,0.03225806451612903,0.03333333333333333,0.026881720430107527,0.023655913978494623,0.024731182795698924,0.0,0.0,0.0,0.0,0.024731182795698924,0.0,0.021505376344086023,0.0,0.004301075268817204,0.00967741935483871,0.023655913978494623,0.024731182795698924,0.0,0.026881720430107527,0.0,0.0,0.025806451612903226,0.03118279569892473,0.0032258064516129032,0.03118279569892473,0.024731182795698924,0.030107526881720432
Fz,0.0,0.05084745762711865,0.012106537530266344,0.007263922518159807,0.0,0.031476997578692496,0.0,0.04116222760290557,0.012106537530266344,0.01937046004842615,0.012106537530266344,0.0,0.014527845036319613,0.0,0.004842615012106538,0.03631961259079903,0.007263922518159807,0.0,0.009685230024213076,0.0,0.002421307506053269,0.0387409200968523,0.01694915254237288,0.0,0.002421307506053269,0.024213075060532687,0.0,0.012106537530266344,0.007263922518159807,0.0,0.031476997578692496,0.04116222760290557,0.014527845036319613,0.004842615012106538,0.0,0.012106537530266344,0.007263922518159807,0.01694915254237288,0.021791767554479417,0.021791767554479417,0.0,0.04116222760290557,0.04116222760290557,0.04116222760290557,0.012106537530266344,0.0387409200968523,0.021791767554479417,0.0,0.0,0.01937046004842615,0.0,0.024213075060532687,0.048426150121065374,0.007263922518159807,0.04600484261501211,0.04116222760290557,0.012106537530266344,0.009685230024213076,0.043583535108958835,0.014527845036319613,0.0,0.002421307506053269
F3,0.015942028985507246,0.005072463768115942,0.031159420289855074,0.028985507246376812,0.0,0.02681159420289855,0.007971014492753623,0.0007246376811594203,0.011594202898550725,0.03260869565217391,0.03188405797101449,0.0,0.03260869565217391,0.020289855072463767,0.01956521739130435,0.006521739130434782,0.018115942028985508,0.0,0.030434782608695653,0.014492753623188406,0.008695652173913044,0.009420289855072464,0.021014492753623187,0.0,0.02246376811594203,0.02826086956521739,0.0,0.03188405797101449,0.010144927536231883,0.018115942028985508,0.0,0.0007246376811594203,0.03260869565217391,0.025362318840579712,0.013043478260869565,0.03188405797101449,0.030434782608695653,0.03260869565217391,0.031159420289855074,0.03188405797101449,0.0,0.0007246376811594203,0.0007246376811594203,0.0007246376811594203,0.02826086956521739,0.0,0.02753623188405797,0.0,0.002898550724637681,0.012318840579710146,0.011594202898550725,0.03188405797101449,0.002898550724637681,0.025362318840579712,0.002173913043478261,0.0007246376811594203,0.028985507246376812,0.030434782608695653,0.007971014492753623,0.03260869565217391,0.013768115942028985,0.02391304347826087
F7,0.017627118644067796,0.003389830508474576,0.029152542372881354,0.03661016949152542,0.0,0.02305084745762712,0.007457627118644068,0.0,0.010169491525423728,0.02847457627118644,0.03457627118644068,0.0,0.03661016949152542,0.021016949152542375,0.01830508474576271,0.0047457627118644066,0.01694915254237288,0.0,0.03864406779661017,0.016271186440677966,0.008135593220338983,0.007457627118644068,0.01830508474576271,0.0,0.02305084745762712,0.025084745762711864,0.0,0.029830508474576273,0.009491525423728813,0.01694915254237288,0.0,0.0,0.03864406779661017,0.02576271186440678,0.012203389830508475,0.03864406779661017,0.03796610169491525,0.029152542372881354,0.02711864406779661,0.027796610169491524,0.0,0.0,0.0,0.0,0.02576271186440678,0.0,0.02440677966101695,0.0,0.002711864406779661,0.010169491525423728,0.013559322033898305,0.027796610169491524,0.0013559322033898306,0.02440677966101695,0.0006779661016949153,0.0,0.026440677966101694,0.03864406779661017,0.006101694915254237,0.03864406779661017,0.015593220338983051,0.025084745762711864
FT9,0.0,0.0,0.0,0.0,0.0891089108910891,0.0,0.0,0.09900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09900990099009901,0.09900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09900990099009901,0.0891089108910891,0.09900990099009901,0.0,0.0891089108910891,0.0,0.0,0.0,0.0,0.0,0.0,0.07920792079207921,0.0,0.0891089108910891,0.06930693069306931,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.010358565737051793,0.01195219123505976,0.027091633466135457,0.024701195219123506,0.0,0.0350597609561753,0.008764940239043825,0.007171314741035857,0.012749003984063745,0.03187250996015936,0.027888446215139442,0.0,0.02948207171314741,0.015139442231075698,0.01593625498007968,0.013545816733067729,0.016733067729083666,0.0,0.026294820717131476,0.008764940239043825,0.009561752988047808,0.016733067729083666,0.023107569721115537,0.0,0.01752988047808765,0.031075697211155377,0.0,0.027888446215139442,0.011155378486055778,0.012749003984063745,0.00398406374501992,0.007171314741035857,0.030278884462151396,0.020717131474103586,0.007171314741035857,0.02948207171314741,0.026294820717131476,0.030278884462151396,0.031075697211155377,0.03187250996015936,0.0,0.007171314741035857,0.007171314741035857,0.007171314741035857,0.024701195219123506,0.006374501992031873,0.028685258964143426,0.0,0.0031872509960159364,0.015139442231075698,0.005577689243027889,0.03346613545816733,0.009561752988047808,0.020717131474103586,0.008764940239043825,0.007171314741035857,0.024701195219123506,0.026294820717131476,0.015139442231075698,0.030278884462151396,0.00796812749003984,0.019123505976095617
FC1,0.016597510373443983,0.004149377593360996,0.024896265560165973,0.024896265560165973,0.0,0.024896265560165973,0.022821576763485476,0.0,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.0,0.024896265560165973,0.022821576763485476,0.024896265560165973,0.008298755186721992,0.024896265560165973,0.0,0.024896265560165973,0.016597510373443983,0.024896265560165973,0.016597510373443983,0.024896265560165973,0.0,0.024896265560165973,0.024896265560165973,0.0,0.024896265560165973,0.024896265560165973,0.022821576763485476,0.0,0.0,0.024896265560165973,0.024896265560165973,0.01867219917012448,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.0,0.0,0.0,0.0,0.024896265560165973,0.0,0.024896265560165973,0.0,0.008298755186721992,0.024896265560165973,0.014522821576763486,0.024896265560165973,0.0,0.024896265560165973,0.0,0.0,0.024896265560165973,0.024896265560165973,0.012448132780082987,0.024896265560165973,0.01867219917012448,0.024896265560165973
C3,0.0,0.03282275711159737,0.0,0.0,0.02188183807439825,0.015317286652078774,0.0,0.10722100656455143,0.0,0.00437636761487965,0.0,0.0,0.0,0.0,0.0,0.019693654266958426,0.0,0.0,0.0,0.0,0.0,0.02188183807439825,0.002188183807439825,0.0,0.0,0.0087527352297593,0.0,0.0,0.0,0.0,0.1050328227571116,0.11159737417943107,0.0,0.0,0.0,0.0,0.0,0.002188183807439825,0.006564551422319475,0.006564551422319475,0.0,0.07221006564551423,0.0700218818380744,0.07221006564551423,0.0,0.0700218818380744,0.006564551422319475,0.0,0.0,0.00437636761487965,0.0,0.0087527352297593,0.06783369803063458,0.0,0.0700218818380744,0.06564551422319474,0.0,0.0,0.0262582056892779,0.0,0.0,0.0
T7,0.012779552715654952,0.011182108626198083,0.025559105431309903,0.022364217252396165,0.0,0.027156549520766772,0.01757188498402556,0.001597444089456869,0.025559105431309903,0.027156549520766772,0.025559105431309903,0.0,0.027156549520766772,0.01757188498402556,0.020766773162939296,0.01437699680511182,0.022364217252396165,0.0,0.023961661341853034,0.012779552715654952,0.019169329073482427,0.020766773162939296,0.027156549520766772,0.0,0.019169329073482427,0.027156549520766772,0.0,0.025559105431309903,0.022364217252396165,0.01757188498402556,0.0,0.001597444089456869,0.027156549520766772,0.020766773162939296,0.01437699680511182,0.025559105431309903,0.022364217252396165,0.027156549520766772,0.027156549520766772,0.027156549520766772,0.0,0.001597444089456869,0.001597444089456869,0.001597444089456869,0.025559105431309903,0.0,0.027156549520766772,0.0,0.006389776357827476,0.027156549520766772,0.011182108626198083,0.027156549520766772,0.006389776357827476,0.022364217252396165,0.004792332268370607,0.001597444089456869,0.025559105431309903,0.023961661341853034,0.01757188498402556,0.027156549520766772,0.01437699680511182,0.019169329073482427
TP9,0.014634146341463415,0.006968641114982578,0.02926829268292683,0.027177700348432057,0.0,0.02857142857142857,0.007665505226480836,0.0027874564459930314,0.011149825783972125,0.033449477351916376,0.029965156794425088,0.0,0.0313588850174216,0.018815331010452963,0.018815331010452963,0.008362369337979094,0.017421602787456445,0.0,0.02857142857142857,0.0132404181184669,0.008362369337979094,0.011149825783972125,0.020905923344947737,0.0,0.020905923344947737,0.02926829268292683,0.0,0.029965156794425088,0.00975609756097561,0.016724738675958188,0.0,0.0027874564459930314,0.032752613240418116,0.023693379790940768,0.011846689895470384,0.0313588850174216,0.02857142857142857,0.03205574912891986,0.03205574912891986,0.033449477351916376,0.0,0.0027874564459930314,0.0027874564459930314,0.0027874564459930314,0.027177700348432057,0.0020905923344947735,0.02857142857142857,0.0,0.0027874564459930314,0.0132404181184669,0.010452961672473868,0.03484320557491289,0.004878048780487805,0.023693379790940768,0.004181184668989547,0.0027874564459930314,0.027177700348432057,0.02857142857142857,0.00975609756097561,0.032752613240418116,0.012543554006968641,0.02229965156794425
CP5,0.016216216216216217,0.00472972972972973,0.02972972972972973,0.03175675675675676,0.0,0.025675675675675677,0.007432432432432433,0.0006756756756756757,0.010810810810810811,0.031081081081081083,0.03445945945945946,0.0,0.03648648648648649,0.02027027027027027,0.018243243243243244,0.006081081081081081,0.016891891891891893,0.0,0.033783783783783786,0.014864864864864866,0.008108108108108109,0.008783783783783784,0.019594594594594596,0.0,0.0222972972972973,0.026351351351351353,0.0,0.031081081081081083,0.00945945945945946,0.016891891891891893,0.0,0.0006756756756756757,0.03648648648648649,0.025,0.012162162162162163,0.03581081081081081,0.033783783783783786,0.03175675675675676,0.029054054054054056,0.030405405405405407,0.0,0.0006756756756756757,0.0006756756756756757,0.0006756756756756757,0.026351351351351353,0.0,0.025675675675675677,0.0,0.002702702702702703,0.011486486486486487,0.012162162162162163,0.030405405405405407,0.002702702702702703,0.024324324324324326,0.002027027027027027,0.0006756756756756757,0.02702702702702703,0.033783783783783786,0.007432432432432433,0.03648648648648649,0.01418918918918919,0.02364864864864865
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.015544041450777202,0.0051813471502590676,0.02849740932642487,0.03173575129533679,0.0,0.025259067357512953,0.007124352331606218,0.0012953367875647669,0.010362694300518135,0.031088082901554404,0.03367875647668394,0.0,0.03756476683937824,0.019430051813471502,0.017487046632124352,0.006476683937823834,0.016191709844559584,0.0,0.03562176165803109,0.014248704663212436,0.007772020725388601,0.009067357512953367,0.019430051813471502,0.0,0.021373056994818652,0.025906735751295335,0.0,0.029792746113989636,0.009067357512953367,0.016191709844559584,0.0,0.0012953367875647669,0.038860103626943004,0.023963730569948185,0.011658031088082901,0.03821243523316062,0.03562176165803109,0.031088082901554404,0.02849740932642487,0.029792746113989636,0.0,0.0012953367875647669,0.0012953367875647669,0.0012953367875647669,0.025259067357512953,0.0006476683937823834,0.025259067357512953,0.0,0.0025906735751295338,0.011658031088082901,0.011658031088082901,0.03044041450777202,0.003238341968911917,0.023316062176165803,0.0025906735751295338,0.0012953367875647669,0.025906735751295335,0.034974093264248704,0.007772020725388601,0.038860103626943004,0.013601036269430052,0.02266839378238342
P3,0.02245088868101029,0.0018709073900841909,0.028999064546304958,0.029934518241347054,0.0,0.0205799812909261,0.01028999064546305,0.0,0.011225444340505144,0.02806361085126286,0.029934518241347054,0.0,0.029934518241347054,0.02806361085126286,0.02432179607109448,0.0037418147801683817,0.021515434985968196,0.0,0.029934518241347054,0.0205799812909261,0.011225444340505144,0.007483629560336763,0.0205799812909261,0.0,0.029934518241347054,0.023386342376052385,0.0,0.029934518241347054,0.011225444340505144,0.023386342376052385,0.0,0.0,0.029934518241347054,0.029934518241347054,0.01683816651075772,0.029934518241347054,0.029934518241347054,0.028999064546304958,0.026192703461178673,0.027128157156220765,0.0,0.0,0.0,0.0,0.027128157156220765,0.0,0.02432179607109448,0.0,0.0037418147801683817,0.011225444340505144,0.01683816651075772,0.027128157156220765,0.0,0.028999064546304958,0.0,0.0,0.02806361085126286,0.029934518241347054,0.005612722170252572,0.029934518241347054,0.019644527595884004,0.029934518241347054
