,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.3140495867768595,0.0,0.0,0.2975206611570248,0.0,0.30578512396694213,0.0,0.08264462809917356
parsopercularis-lh,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.19047619047619047,0.0
parstriangularis-rh,0.0,0.0,0.39436619718309857,0.04225352112676056,0.0,0.04225352112676056,0.1267605633802817,0.39436619718309857
postcentral-lh,0.21341463414634146,0.0,0.018292682926829267,0.35365853658536583,0.0,0.2926829268292683,0.06097560975609756,0.06097560975609756
superiorfrontal-lh,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,0.16666666666666666,0.0,0.0
superiorparietal-lh,0.2360248447204969,0.0,0.018633540372670808,0.3105590062111801,0.0,0.3105590062111801,0.062111801242236024,0.062111801242236024
superiorparietal-rh,0.0,0.07142857142857142,0.09523809523809523,0.11904761904761904,0.0,0.11904761904761904,0.42857142857142855,0.16666666666666666
superiortemporal-rh,0.09090909090909091,0.0,0.21818181818181817,0.09090909090909091,0.0,0.09090909090909091,0.11818181818181818,0.39090909090909093
