,inferiorparietal-rh,parstriangularis-rh,postcentral-rh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.5,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0
parstriangularis-rh,0.0,0.18181818181818182,0.18181818181818182,0.1414141414141414,0.1919191919191919,0.1414141414141414,0.0,0.16161616161616163
postcentral-rh,0.0,0.17582417582417584,0.1978021978021978,0.13186813186813187,0.1978021978021978,0.14285714285714285,0.0,0.15384615384615385
precentral-rh,0.0,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.1744186046511628,0.1511627906976744,0.0,0.16279069767441862
superiortemporal-lh,0.0,0.17525773195876287,0.1958762886597938,0.13402061855670103,0.1958762886597938,0.14432989690721648,0.0,0.15463917525773196
superiortemporal-rh,0.0,0.1794871794871795,0.1794871794871795,0.14102564102564102,0.1794871794871795,0.15384615384615385,0.0,0.16666666666666666
supramarginal-lh,0.5,0.0,0.0,0.125,0.0,0.0,0.375,0.0
supramarginal-rh,0.0,0.1839080459770115,0.1839080459770115,0.13793103448275862,0.1839080459770115,0.14942528735632185,0.0,0.16091954022988506
