,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.07611290604258797,0.010642212706418769,0.013675580001073058,0.0007751260206982577,0.0035760586877858934,0.026335514671183235,0.007301245849603757,0.013695692769393359,0.014292150129278598,0.008817929496930901,0.015017594926754188,0.01692652702553951,0.010212339385481573,0.009360649158183828,0.00943047141784812,0.01439156911196658,0.007279762077399361,0.011747793065366243,0.00702584367762831,0.017353686606829836,0.004347156501195827,0.013785712601741915,0.00886492524862802,0.02057512171263657,0.006362221261483006,0.010053811761110178,0.0014186074004019387,0.004872420597532679,0.008479390475983716,0.02355203756901167,0.02844597020687007,0.0717133545785226,0.0567118724809217,0.013562705392636008,0.054101693096512055,0.0023079224971787006,0.0009457382669346259,0.015553600909193239,0.002984972270951752,0.005040347372243498,0.01072817606335768,0.012716386108389363,0.006237290299302303,0.01751892791001511,0.019110861296300286,0.010618015194567499,0.021309965660451582,0.017451762853755045,0.0210748738294807,0.016360952588198092,0.01602375630301368,0.019136373275793008,0.003923996859072504,0.012997159223415908,0.015443440040403062,0.015581826628332834,0.010775228351297442,0.02050124297756263,0.021725068887998255,0.024499146839830392,0.02377235930659203,0.007861421075772757,0.00698153339745674
Fz,0.005334985867891034,0.048715249291101964,0.014934130599254768,0.02156087388431717,0.01773610913347992,0.004909450950426128,0.011995790519247537,0.008440581517733855,0.01540535567226097,0.012585525599177201,0.017727651832209233,0.00860337212998683,0.02495728461726595,0.007171140597003716,0.024085307836106688,0.03553752189912447,0.005744194877314781,0.0294809002173684,0.02583525198682528,0.010646245689129058,0.02103749959921098,0.006929655625574179,0.018485815725238997,0.025004736710571972,0.01251141227818893,0.026874248030872863,0.018547479401268507,0.02024210285191061,0.018784383334509755,0.03278405262086419,0.01162064287611789,0.0071218104853272915,0.006021503152803144,0.024021766141706778,0.007671141223009839,0.01775560652949759,0.02113921522993466,0.02334452701377692,0.02189667434785854,0.018025867053927044,0.02465084840122472,0.015241860284902103,0.023713331680953548,0.016876934384832364,0.005055210879532053,0.017134392876750115,0.005837453206767774,0.01256919969113604,0.007227166072186101,0.014090460902936804,0.021694184168464335,0.007843798686745283,0.016375876596167405,0.017124057557109027,0.011600793092547277,0.010926373065040983,0.015780503315390618,0.010540890102270249,0.003847433634831425,0.009515400865840263,0.0026800607323779133,0.010490502827934987,0.007956202024663
F3,0.008508781252423197,0.01735829480197746,0.049953854890546594,0.021206992354205013,0.016018470510134948,0.015052783834761697,0.01572713319891102,0.017574574275985154,0.017969533251097215,0.015887568897184807,0.019671548237222322,0.012370557695264456,0.0177101556718263,0.012391540763682549,0.01481503616301004,0.017181555818176587,0.014486735917391512,0.016818071445691665,0.016880212102069483,0.009444125293596348,0.016692819874284275,0.015441607639005135,0.016692981584059564,0.008266677217331117,0.017927081984935155,0.020003396297304812,0.0162373373405473,0.015748116267329113,0.0214925179141109,0.013274427133810468,0.013013755876337222,0.009427175168968094,0.009473821088695282,0.007238688175804752,0.013235523682112373,0.011421012595643001,0.011773520304593004,0.01295710355172686,0.01162841763319456,0.01693137609491239,0.014840375594768553,0.01882449283306196,0.014509336083562517,0.01660985785926365,0.010958909761711532,0.019354709784464588,0.01690458127517625,0.010424821576294359,0.01923543167415053,0.016864717365418853,0.015027282693227893,0.007284687256430776,0.016961718729112486,0.0131553107332717,0.014150369784193307,0.017589745593085203,0.02150736581166037,0.022369107403594903,0.015555559127327022,0.018710541344740074,0.016515434051382234,0.015960524507322257,0.02078023535691523
F7,0.0002230765543835304,0.01738230224011638,0.01575376148204646,0.03805759710712808,0.024419198473415546,0.013205216129387267,0.019334683685534267,0.016914116945813556,0.019478179445095483,0.013759467520733301,0.01843586242908711,0.006980226208098399,0.015477499502113159,0.009736695918830942,0.014941006322642515,0.01550516814247617,0.014668653366057032,0.017708294782640594,0.021651031429331682,0.014215136370983292,0.023981682522045633,0.014726991349352958,0.017305357197551417,0.011461697099512787,0.021352312840165796,0.013423564549721465,0.024652185456286696,0.021775555179311307,0.025459333897555527,0.012991655316486668,0.003926765339679395,0.0003696324898989188,0.004281275369960269,0.014980766983361538,0.006088374150953236,0.02478449751626982,0.020864641902508148,0.014999768729635266,0.02441789546563294,0.020257234822304473,0.016926208966169566,0.019452267972904037,0.018164812480284235,0.015254877108118585,0.01011284344764289,0.02101034899062989,0.01163028522056394,0.012106712985259224,0.009340273372654792,0.009711208870336316,0.018244363538414413,0.008750170343937554,0.022839934117547575,0.009115469386791832,0.01371925269962532,0.017150134367946743,0.019504999238064848,0.016751559966594342,0.011708533270911512,0.012704150163591004,0.013248461389757283,0.021744007252292613,0.020860762615852464
FT9,0.0019108002124386212,0.015592954361190892,0.013339487911981602,0.027145356850823612,0.03858892334330316,0.011429894924767375,0.021095466297656094,0.016548478285381935,0.018696482777167768,0.014825097209489607,0.01388533944036588,0.006170303530677718,0.015412211076953859,0.007430925255382821,0.017570760732665607,0.012746337918395372,0.013987499585209794,0.016468120421727312,0.0183485955492557,0.01374553863211518,0.02190273883702567,0.016383253520268756,0.02112643110875362,0.011974219364833616,0.01994826183505828,0.013676685521667401,0.025472328416769312,0.022109545804312465,0.02324765996415222,0.014710792585251563,0.0052969121944028,0.0022061679840073407,0.003646005904631436,0.017970455463583567,0.004095413551200135,0.02875805497815108,0.02070823590922591,0.015195106581684614,0.024588319689418305,0.018755285995576562,0.0181964026256674,0.01814026149365086,0.01989428751754707,0.014307476178660418,0.010808834296719697,0.023591533426147282,0.009622214446453597,0.013185695672925088,0.011771106300370184,0.015088365171886584,0.015010101895587111,0.008699110194527938,0.018686113022035142,0.010778509211809461,0.011226709633153763,0.013285513594470388,0.020192709465751867,0.019736625966873908,0.01117426240396059,0.015272162632759692,0.011902064441806297,0.022209291498707588,0.020510199381603523
FC5,0.0154464415927852,0.004774246861694684,0.01613800452501203,0.017648940710597735,0.013783002959641254,0.0475926088993546,0.019381297226983445,0.02720120573191013,0.021542890458720647,0.010550379927230126,0.015291940639469738,0.015293713431635552,0.008471468405443794,0.013923932883273598,0.007467357982254416,0.004896287379146477,0.019548692069207813,0.004626418566425079,0.01626803906549269,0.016131331866966178,0.015028518771202794,0.022459419306079115,0.011642071926250417,0.010993413385856132,0.02359156576399193,0.006705330088211411,0.01784589462856294,0.014990514245250289,0.021886125593381045,0.010590834386122655,0.01219402629982791,0.015217252952547732,0.017683625365810023,0.007244616286471401,0.014647504824181291,0.022553673539955882,0.00926328108881904,0.008820247630193033,0.01623380583746321,0.012106444723996997,0.004360772478809514,0.01770296619917338,0.010209820439101153,0.008477689636306844,0.022099970411769587,0.02018822801861622,0.023159427688517614,0.019911912261440366,0.01598105363875655,0.010860477485252651,0.009746769006337577,0.01765338914929497,0.01402063705009039,0.011900593928637317,0.018702402470074115,0.01556825639664559,0.020884013675948884,0.022450973855867445,0.023249910624471355,0.017809662894776243,0.026655246875604284,0.022801977299965304,0.017927480687122205
FC1,0.0034651142324578334,0.010791036458884353,0.015004870419208702,0.023524426597889864,0.023351317030613744,0.01783923677068014,0.04010808486411594,0.02320583986455596,0.017601744264549225,0.015535120233907206,0.014265014663678969,0.010453427132587552,0.008108827023233456,0.011065025338570384,0.013071380711424326,0.007512010047106136,0.017616144248282724,0.008382307574756805,0.017377230011821808,0.014313980962474897,0.016974729418507528,0.024722556077333233,0.013494961038234856,0.008326788608238793,0.02720801074351572,0.008371640625968008,0.023584949419759284,0.02154570362625426,0.02615111706702275,0.007473456533017661,0.009899023787534078,0.004136726932147404,0.002025505047857508,0.0162028728166114,0.0027014861926951336,0.02444214161196579,0.021984446429042313,0.011469583072418018,0.02399298602447028,0.02023729870601889,0.01431423512655624,0.017030375467066212,0.013270319703466767,0.01330013632725913,0.01455982911277991,0.018758881843248754,0.018108730123177444,0.015528821730266464,0.011702834215441549,0.011852298580525375,0.013090530386427893,0.01411915625149917,0.02166997397677512,0.004801786964114891,0.0104874851194873,0.01299221654271402,0.02346504751438648,0.023334224496143537,0.01598028862237667,0.021591191054186828,0.017678724210685504,0.023804968145297978,0.021019822256703815
C3,0.007084714333851772,0.007994387987696364,0.016518386305951416,0.0205289910582973,0.018241486713334847,0.025035926807443886,0.023299425274344317,0.046074326326797366,0.018705567157448925,0.013170813615093684,0.01870302410311521,0.012076961177686304,0.008923072899241768,0.013687346481396887,0.00969932482215689,0.005831647429590878,0.021619109829569275,0.005237535993658948,0.017732240083008992,0.014998980697585696,0.014360227098759237,0.026484716420697572,0.014841118673264202,0.0077952745395919575,0.02889936577612038,0.009365094273567205,0.018889403013987924,0.019482504934411622,0.021546112610853856,0.007723810859702019,0.009700172506934793,0.007658966827304987,0.010784681146222094,0.009270542742817262,0.008469507599486328,0.024024072459848216,0.012507781553605529,0.010286473683572127,0.01848693769388959,0.01439247765144586,0.007272283856526176,0.018760400803241435,0.010347584049833755,0.011750540888391219,0.018679936252255207,0.02174980740987157,0.023887764747561244,0.01709687722329415,0.014942451682237377,0.011458914206116465,0.011026741387665222,0.011868342100731493,0.018488975990469187,0.007878786902666014,0.016099109855462194,0.011721681074816212,0.02256492953296622,0.021890696473071854,0.018823711296812987,0.017384770239433498,0.023473412575009123,0.0241802391146139,0.0185195311736
T7,0.007458726901515564,0.01596376442080931,0.01702890917905633,0.025424971992207657,0.021511837150729934,0.02126427973084862,0.019472346471351563,0.02039867172757117,0.04409495661214531,0.005676724542839007,0.01709576398443691,0.011616231992511125,0.010157123615591224,0.01041292600367878,0.00833703149282343,0.012303060102190627,0.01784565355111491,0.013485424534786312,0.02088151146245694,0.014031747209824145,0.017283868600836756,0.019833093428910938,0.016039707160703267,0.01037188585751259,0.021959352808734373,0.012203410118850105,0.018878609309420598,0.018445712960349348,0.023524485509721742,0.011876486000422848,0.007015241380181726,0.007432912242301175,0.010098935261570456,0.013680931153085277,0.009495267198818984,0.019890438816624577,0.01409035704699848,0.008027255582250752,0.017368293097225478,0.013927645606659458,0.015287946966545961,0.02058677634397102,0.013089116712057088,0.01580803349921584,0.016555157378683936,0.0181162599430007,0.018883482412398324,0.012497302271028897,0.0161806340784985,0.010698151704497763,0.016672798536186167,0.012840294842715084,0.020590384997488054,0.005866515091853113,0.013865005632814523,0.016600227661520726,0.016588374039797443,0.019754806484960637,0.017867859556812263,0.01648385095347919,0.021249054243896823,0.020177350450057818,0.017835064378852322
TP9,0.005329339890289115,0.01553976020394418,0.017412621044488596,0.020606132062205226,0.01946929306081171,0.010871670564188921,0.01861037270852188,0.015339166590433322,0.007028214774939924,0.044956153984842734,0.017229883056569285,0.00859360729376956,0.02039495459601212,0.006821052511600051,0.018760267447296114,0.01710259927579803,0.014634526244550056,0.017844449635219747,0.017897331892153055,0.01201361645953401,0.01857207100388509,0.0190206820323484,0.01218795397696776,0.008625710413356438,0.020565646975371745,0.015383296815340931,0.018963414507782758,0.022440321133333746,0.02039495459601212,0.011527443855992104,0.01565647863527215,0.007986349494506315,0.0032850650440658337,0.016330847682225078,0.005861104474616073,0.020085672956879755,0.02333900494613781,0.014316844134932132,0.021552591237991026,0.020733785907755584,0.016301668074393087,0.014505410643122257,0.015110114995409717,0.01367019293993375,0.009726079530769701,0.022638731364647918,0.013362002991899727,0.010419784462430581,0.012360829738524069,0.011757217077334955,0.01047266671936389,0.009255949235401758,0.017941832181839767,0.012484838446000294,0.008109988137203442,0.014763993407518,0.02519215983719518,0.023507143878521645,0.0142311371320927,0.025235198371004446,0.014448513183335718,0.018709938637338587,0.02251035589277832
