,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-lh
frontalpole-lh,0.27823951643369854,0.17378163959199094,0.07555723460521345,0.08235738571968267,0.08556856819040423,0.07593502077823952,0.1409142425387231,0.0876463921420476
frontalpole-rh,0.21455050973123263,0.2680722891566265,0.06974050046339203,0.07275254865616311,0.07761816496756256,0.0963855421686747,0.12604263206672844,0.07483781278962001
insula-lh,0.08995910949568378,0.06905951840072694,0.2105860972285325,0.17878237164925034,0.1728759654702408,0.07042253521126761,0.0813266696955929,0.12698773284870513
lateralorbitofrontal-lh,0.09113817723645527,0.06656866862662747,0.16673666526669467,0.20285594288114236,0.17891642167156657,0.06446871062578749,0.0865182696346073,0.14279714405711885
medialorbitofrontal-lh,0.09458892617449664,0.07046979865771812,0.15981543624161074,0.17764261744966442,0.19798657718120805,0.06501677852348993,0.08934563758389262,0.14513422818791946
rostralanteriorcingulate-lh,0.13845621322256838,0.14434060228452752,0.10695742471443406,0.10522672204915196,0.10695742471443406,0.23156801661474558,0.0695742471443406,0.09691934925579786
rostralanteriorcingulate-rh,0.18332117675662535,0.13469486992462923,0.08849987843423292,0.1011427182105519,0.10454655968879163,0.049841964502796016,0.2314612205203015,0.10649161196207148
rostralmiddlefrontal-lh,0.11036468330134357,0.07821497120921306,0.13531669865642995,0.16338771593090212,0.16722648752399233,0.0678982725527831,0.10412667946257198,0.17346449136276393
