,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.18758374274229567,0.11701652523447968,0.11121036176864672,0.17329164805716837,0.16659222867351497,0.08262617239839214,0.10004466279589103,0.06163465832961143
frontalpole-rh,0.13621964097148892,0.15997888067581836,0.117740232312566,0.15469904963041184,0.15997888067581836,0.04276663146779303,0.14149947201689547,0.08711721224920803
insula-lh,0.14106225014277557,0.12964020559680184,0.15305539691604797,0.15419760137064534,0.15419760137064534,0.06053683609366076,0.11593375214163336,0.09137635636778983
insula-rh,0.1588477366255144,0.12181069958847737,0.1111111111111111,0.18353909465020576,0.1748971193415638,0.07613168724279835,0.10576131687242799,0.06790123456790123
lateralorbitofrontal-rh,0.153115971935617,0.12546430045398266,0.11143210895583987,0.17375154766817993,0.1853074700784152,0.0709863805200165,0.11184482047049113,0.0680973999174577
medialorbitofrontal-lh,0.1778846153846154,0.0798076923076923,0.10192307692307692,0.1778846153846154,0.1673076923076923,0.17596153846153847,0.06442307692307692,0.05480769230769231
medialorbitofrontal-rh,0.12857977790765635,0.1542957334891876,0.11747516072472239,0.1478667445938048,0.15721800116890708,0.03915838690824079,0.15897136177673876,0.09643483343074226
rostralanteriorcingulate-rh,0.11604095563139932,0.1407849829351536,0.1348122866894198,0.13993174061433447,0.1407849829351536,0.04692832764505119,0.1407849829351536,0.13993174061433447
