,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.16276595744680852,0.16382978723404254,0.029787234042553193,0.16382978723404254,0.16382978723404254,0.11595744680851064,0.16382978723404254,0.036170212765957444
frontalpole-rh,0.10569663692518874,0.20247083047357584,0.019217570350034317,0.1633493479752917,0.19492107069320522,0.07481125600549074,0.18531228551818807,0.05422100205902539
insula-lh,0.14358974358974358,0.14358974358974358,0.13846153846153847,0.14358974358974358,0.14358974358974358,0.14358974358974358,0.14358974358974358,0.0
insula-rh,0.12183544303797468,0.1875,0.022151898734177215,0.20569620253164558,0.18275316455696203,0.08623417721518987,0.16693037974683544,0.02689873417721519
lateralorbitofrontal-rh,0.10555174777244689,0.19602467443454422,0.019191226867717615,0.16106922549691569,0.20562028786840303,0.07470870459218643,0.18437285812200138,0.053461274845784786
medialorbitofrontal-lh,0.15244755244755245,0.15244755244755245,0.039160839160839164,0.15244755244755245,0.15244755244755245,0.15104895104895105,0.15244755244755245,0.04755244755244755
medialorbitofrontal-rh,0.11047345767575323,0.19440459110473457,0.020086083213773313,0.15279770444763272,0.19440459110473457,0.0781922525107604,0.19296987087517933,0.05667144906743185
rostralanteriorcingulate-rh,0.068,0.162,0.0,0.068,0.16,0.068,0.162,0.312
