,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-rh
frontalpole-lh,0.19043006586594344,0.1392870980240217,0.053661371561410307,0.15982177450600543,0.16582719876017046,0.12863231305695466,0.12901975978302985,0.03332041844246416
frontalpole-rh,0.1385694796335997,0.1853439875267979,0.04891833950496979,0.15279672578444747,0.17676866107971156,0.08750730851685831,0.16254141492886376,0.04755408302475151
insula-lh,0.10899722552516845,0.10107015457788347,0.33650416171224734,0.11811335711454618,0.11811335711454618,0.053111375346809354,0.09155766944114149,0.07253269916765755
insula-rh,0.1534892353377877,0.14662212323682258,0.055308092056421676,0.19172234595397178,0.1763177431328879,0.10801781737193764,0.1315887156644395,0.03693392724573125
lateralorbitofrontal-rh,0.14778837814397225,0.1585429314830876,0.05169124024284475,0.16409366869037295,0.19202081526452733,0.0981786643538595,0.14553339115351258,0.04215091066782307
medialorbitofrontal-lh,0.17195972114639815,0.11747998967208882,0.034598502452878904,0.15027110766847404,0.14717273431448488,0.24554608830364058,0.10947585850761683,0.023495997934417763
medialorbitofrontal-rh,0.13817723645527089,0.1749265014699706,0.048089038219235616,0.1476270474590508,0.1757664846703066,0.08819823603527929,0.1759764804703906,0.05123897522049559
rostralanteriorcingulate-rh,0.08700102354145343,0.12589559877175024,0.09160696008188332,0.10133060388945753,0.1253838280450358,0.045547594677584444,0.12589559877175024,0.29733879222108495
