,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.5208690680388793,0.0,0.09662664379645512,0.04173813607775872,0.03887935963407661,0.0,0.08176100628930817,0.22012578616352202
frontalpole-lh,0.0,0.8185792349726776,0.0,0.05901639344262295,0.12240437158469945,0.0,0.0,0.0
frontalpole-rh,0.10657306955966815,0.0,0.2948308870453095,0.11614550095724314,0.17740906190172304,0.0,0.16592214422463306,0.1391193363114231
medialorbitofrontal-lh,0.04482323232323232,0.03535353535353535,0.11363636363636363,0.4128787878787879,0.19570707070707072,0.0,0.10858585858585859,0.08901515151515152
medialorbitofrontal-rh,0.03852889667250438,0.06538237011091652,0.16112084063047286,0.18096906012842964,0.37419731465265615,0.0,0.10040863981319323,0.0793928779918272
parahippocampal-rh,0.0,0.0,0.0,0.0,0.0,0.7100903614457831,0.1566265060240964,0.13328313253012047
rostralanteriorcingulate-lh,0.0659392789373814,0.0,0.12239089184060721,0.08159392789373814,0.08159392789373814,0.09962049335863378,0.3178368121442125,0.2310246679316888
rostralanteriorcingulate-rh,0.16336206896551725,0.0,0.09482758620689655,0.06163793103448276,0.059482758620689656,0.07629310344827586,0.21163793103448275,0.33275862068965517
