,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,medialorbitofrontal-lh,parahippocampal-lh,parsorbitalis-rh
caudalanteriorcingulate-lh,0.7048192771084337,0.0,0.0,0.12048192771084337,0.0,0.0,0.1746987951807229,0.0
frontalpole-lh,0.0,0.7948717948717948,0.0,0.020512820512820513,0.0,0.0,0.07692307692307693,0.1076923076923077
frontalpole-rh,0.0,0.0,0.7170731707317073,0.05853658536585366,0.0,0.22439024390243903,0.0,0.0
fusiform-lh,0.0436046511627907,0.005813953488372093,0.029069767441860465,0.5436046511627907,0.22965116279069767,0.0,0.14825581395348839,0.0
lingual-lh,0.0,0.0,0.0,0.3094170403587444,0.5426008968609866,0.0,0.14798206278026907,0.0
medialorbitofrontal-lh,0.0,0.005847953216374269,0.2573099415204678,0.0,0.0,0.7368421052631579,0.0,0.0
parahippocampal-lh,0.09717868338557993,0.047021943573667714,0.0,0.20376175548589343,0.12852664576802508,0.0,0.5235109717868338,0.0
parsorbitalis-rh,0.0,0.10270270270270271,0.0,0.0,0.0,0.0,0.0,0.8972972972972973
