,bankssts-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,lingual-lh,middletemporal-lh,parahippocampal-lh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5555555555555556,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
fusiform-lh,0.0,0.0,0.32,0.14,0.0,0.3,0.0,0.24
inferiortemporal-lh,0.0,0.0,0.11688311688311688,0.2727272727272727,0.16883116883116883,0.19480519480519481,0.0,0.24675324675324675
insula-lh,0.0,0.03389830508474576,0.01694915254237288,0.2542372881355932,0.3898305084745763,0.11864406779661017,0.0,0.1864406779661017
lingual-lh,0.0,0.0,0.22972972972972974,0.17567567567567569,0.06756756756756757,0.28378378378378377,0.0,0.24324324324324326
middletemporal-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
parahippocampal-lh,0.0,0.0,0.17073170731707318,0.2073170731707317,0.10975609756097561,0.24390243902439024,0.0,0.2682926829268293
