,Fp1,Fz,P3,Fp2,AF7,AFz,F6,AF8
Fp1,0.2796208530805687,0.06477093206951026,0.08688783570300158,0.1895734597156398,0.12006319115323855,0.14218009478672985,0.07898894154818326,0.037914691943127965
Fz,0.10133333333333333,0.4693333333333333,0.016,0.037333333333333336,0.128,0.0,0.19733333333333333,0.050666666666666665
P3,0.11066398390342053,0.014084507042253521,0.4124748490945674,0.11267605633802817,0.03420523138832998,0.1267605633802817,0.030181086519114688,0.158953722334004
Fp2,0.2375249500998004,0.033932135728542916,0.1157684630738523,0.25948103792415167,0.06986027944111776,0.18562874251497005,0.03992015968063872,0.05788423153692615
AF7,0.15337423312883436,0.09611451942740286,0.03885480572597137,0.07157464212678936,0.3496932515337423,0.044989775051124746,0.24539877300613497,0.0
AFz,0.20135746606334842,0.0,0.14705882352941177,0.20588235294117646,0.04524886877828054,0.3009049773755656,0.011312217194570135,0.08823529411764706
F6,0.10407239819004525,0.167420814479638,0.03167420814479638,0.04072398190045249,0.2692307692307692,0.013574660633484163,0.3665158371040724,0.006787330316742082
AF8,0.07183908045977011,0.05172413793103448,0.23850574712643677,0.08620689655172414,0.0,0.11206896551724138,0.008620689655172414,0.43103448275862066
