,Fp1,FT9,Fp2,AF7,AFz,F6,AF8,F2
Fp1,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0
FT9,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2,0.0,0.0,0.6,0.0,0.0,0.2,0.0
AFz,0.0,0.4375,0.0,0.0,0.5625,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
