,TP10,F4,F8,Fp2,AF7,AFz,AF8,AF4
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
F8,0.0,0.0,0.4166666666666667,0.4166666666666667,0.16666666666666666,0.0,0.0,0.0
Fp2,0.0,0.0,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.0,0.0,0.0
AF7,0.0,0.0,0.3076923076923077,0.38461538461538464,0.3076923076923077,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
