,Fp1,Fz,P3,Fp2,AF7,AFz,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.6818181818181818,0.0,0.3181818181818182,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.4666666666666667,0.0
AF8,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
