,TP10,F4,F8,Fp2,AF7,AFz,AF8,AF4
TP10,0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.36363636363636365,0.0,0.45454545454545453,0.18181818181818182,0.0
AF7,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.2,0.0,0.7,0.1,0.0
AF8,0.0,0.0,0.0,0.375,0.0,0.375,0.25,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
