,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.15737704918032788,0.11475409836065574,0.12786885245901639,0.13442622950819672,0.12786885245901639,0.1180327868852459,0.12786885245901639,0.09180327868852459
parsopercularis-lh,0.12547528517110265,0.1482889733840304,0.12927756653992395,0.1444866920152091,0.09125475285171103,0.12547528517110265,0.12927756653992395,0.10646387832699619
postcentral-rh,0.13214285714285715,0.12857142857142856,0.1357142857142857,0.1392857142857143,0.1,0.12857142857142856,0.1357142857142857,0.1
rostralmiddlefrontal-rh,0.13220338983050847,0.13559322033898305,0.13220338983050847,0.14915254237288136,0.1016949152542373,0.12203389830508475,0.13220338983050847,0.09491525423728814
superiorparietal-rh,0.16194331983805668,0.10526315789473684,0.1214574898785425,0.12955465587044535,0.15789473684210525,0.11336032388663968,0.1214574898785425,0.08906882591093117
superiortemporal-lh,0.13108614232209737,0.13108614232209737,0.1348314606741573,0.1348314606741573,0.09737827715355805,0.13108614232209737,0.1348314606741573,0.10486891385767791
superiortemporal-rh,0.13214285714285715,0.12857142857142856,0.1357142857142857,0.1392857142857143,0.1,0.12857142857142856,0.1357142857142857,0.1
supramarginal-lh,0.13023255813953488,0.13023255813953488,0.13023255813953488,0.13023255813953488,0.09302325581395349,0.13023255813953488,0.13023255813953488,0.12558139534883722
