,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.17,0.0875,0.1375,0.15,0.0975,0.1375,0.15,0.07
parsopercularis-lh,0.12267657992565056,0.16356877323420074,0.12639405204460966,0.1449814126394052,0.08921933085501858,0.12267657992565056,0.12639405204460966,0.10408921933085502
postcentral-rh,0.14484679665738162,0.10306406685236769,0.14763231197771587,0.15598885793871867,0.07799442896935933,0.14206128133704735,0.15041782729805014,0.07799442896935933
rostralmiddlefrontal-rh,0.14470284237726097,0.10852713178294573,0.1421188630490956,0.16795865633074936,0.07751937984496124,0.13695090439276486,0.14987080103359174,0.07235142118863049
superiorparietal-rh,0.16194331983805668,0.10526315789473684,0.1214574898785425,0.12955465587044535,0.15789473684210525,0.11336032388663968,0.1214574898785425,0.08906882591093117
superiortemporal-lh,0.1484593837535014,0.09803921568627451,0.14565826330532214,0.15406162464985995,0.07282913165266107,0.1484593837535014,0.15406162464985995,0.0784313725490196
superiortemporal-rh,0.15263157894736842,0.09473684210526316,0.14210526315789473,0.15789473684210525,0.07368421052631578,0.14473684210526316,0.16052631578947368,0.07368421052631578
supramarginal-lh,0.13023255813953488,0.13023255813953488,0.13023255813953488,0.13023255813953488,0.09302325581395349,0.13023255813953488,0.13023255813953488,0.12558139534883722
