,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.12903225806451613,0.1382488479262673,0.1382488479262673,0.12903225806451613,0.1382488479262673,0.0967741935483871,0.11981566820276497,0.11059907834101383
parsopercularis-lh,0.11693548387096774,0.1532258064516129,0.14516129032258066,0.125,0.14919354838709678,0.0967741935483871,0.10483870967741936,0.10887096774193548
parstriangularis-rh,0.1111111111111111,0.1417624521072797,0.1532567049808429,0.13026819923371646,0.15708812260536398,0.10344827586206896,0.09961685823754789,0.10344827586206896
postcentral-rh,0.11244979919678715,0.13253012048192772,0.14457831325301204,0.14056224899598393,0.14457831325301204,0.11244979919678715,0.10441767068273092,0.10843373493975904
rostralmiddlefrontal-rh,0.10661764705882353,0.13970588235294118,0.15073529411764705,0.1323529411764706,0.16176470588235295,0.11397058823529412,0.09558823529411764,0.09926470588235294
superiorparietal-rh,0.08518518518518518,0.0962962962962963,0.10740740740740741,0.1111111111111111,0.12222222222222222,0.3037037037037037,0.08148148148148149,0.09259259259259259
superiortemporal-lh,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.10101010101010101,0.12626262626262627,0.11616161616161616
superiortemporal-rh,0.1111111111111111,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.09829059829059829,0.10683760683760683,0.2222222222222222
