,entorhinal-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,parsopercularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6469072164948454,0.0,0.010309278350515464,0.02577319587628866,0.05412371134020619,0.06701030927835051,0.16752577319587628,0.028350515463917526
frontalpole-rh,0.0,0.47674418604651164,0.17054263565891473,0.12015503875968993,0.046511627906976744,0.10852713178294573,0.0,0.07751937984496124
inferiortemporal-rh,0.01098901098901099,0.08131868131868132,0.5054945054945055,0.2153846153846154,0.008791208791208791,0.09010989010989011,0.01098901098901099,0.07692307692307693
parahippocampal-rh,0.02102803738317757,0.04906542056074766,0.1985981308411215,0.5280373831775701,0.0,0.10981308411214953,0.0,0.09345794392523364
parsopercularis-lh,0.11170212765957446,0.09042553191489362,0.031914893617021274,0.010638297872340425,0.6808510638297872,0.005319148936170213,0.06914893617021277,0.0
rostralanteriorcingulate-rh,0.04025423728813559,0.038135593220338986,0.07415254237288135,0.08898305084745763,0.00847457627118644,0.6588983050847458,0.05508474576271186,0.036016949152542374
temporalpole-lh,0.20698924731182797,0.005376344086021506,0.008064516129032258,0.0,0.06451612903225806,0.07258064516129033,0.6263440860215054,0.016129032258064516
temporalpole-rh,0.03640776699029126,0.04854368932038835,0.0970873786407767,0.09466019417475728,0.0,0.038834951456310676,0.021844660194174758,0.662621359223301
