,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,caudalmiddlefrontal-rh,insula-rh,paracentral-lh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.13333333333333333,0.13055555555555556,0.1361111111111111,0.1375,0.14027777777777778,0.14583333333333334,0.08472222222222223,0.09166666666666666
caudalanteriorcingulate-rh,0.1334214002642008,0.13606340819022458,0.14134742404227213,0.12813738441215325,0.14002642007926025,0.14795244385733158,0.083223249669749,0.08982826948480846
caudalmiddlefrontal-rh,0.12890625,0.13411458333333334,0.14973958333333334,0.12890625,0.13411458333333334,0.15885416666666666,0.07942708333333333,0.0859375
insula-rh,0.1305785123966942,0.12727272727272726,0.1322314049586777,0.15537190082644628,0.14049586776859505,0.14380165289256197,0.08099173553719008,0.08925619834710743
paracentral-lh,0.1315028901734104,0.12861271676300579,0.13439306358381503,0.14884393063583815,0.14017341040462428,0.14450867052023122,0.08236994219653179,0.08959537572254335
paracentral-rh,0.12827586206896552,0.12827586206896552,0.14482758620689656,0.14206896551724138,0.13517241379310344,0.15724137931034482,0.07862068965517241,0.08551724137931034
rostralanteriorcingulate-lh,0.12581699346405228,0.12908496732026145,0.12418300653594772,0.10620915032679738,0.119281045751634,0.119281045751634,0.1388888888888889,0.13725490196078433
rostralanteriorcingulate-rh,0.1289308176100629,0.1320754716981132,0.12735849056603774,0.11006289308176101,0.12264150943396226,0.12264150943396226,0.12421383647798742,0.1320754716981132
