,bankssts-lh,caudalmiddlefrontal-rh,fusiform-lh,inferiorparietal-lh,rostralanteriorcingulate-lh,superiorfrontal-rh,superiortemporal-lh,temporalpole-rh
bankssts-lh,0.28,0.0125,0.085,0.245,0.0375,0.04,0.24,0.06
caudalmiddlefrontal-rh,0.008595988538681949,0.6131805157593123,0.0057306590257879654,0.02005730659025788,0.21203438395415472,0.0,0.02005730659025788,0.12034383954154727
fusiform-lh,0.16167664670658682,0.0,0.38922155688622756,0.15568862275449102,0.017964071856287425,0.04491017964071856,0.09281437125748503,0.1377245508982036
inferiorparietal-lh,0.23170731707317074,0.026829268292682926,0.07804878048780488,0.28780487804878047,0.05365853658536585,0.03414634146341464,0.24878048780487805,0.03902439024390244
rostralanteriorcingulate-lh,0.03225806451612903,0.23076923076923078,0.009925558312655087,0.052109181141439205,0.45905707196029777,0.03970223325062035,0.04218362282878412,0.13399503722084366
superiorfrontal-rh,0.0481283422459893,0.0053475935828877,0.03208556149732621,0.0427807486631016,0.06951871657754011,0.5775401069518716,0.034759358288770054,0.18983957219251338
superiortemporal-lh,0.21220930232558138,0.03197674418604651,0.040697674418604654,0.2441860465116279,0.055232558139534885,0.029069767441860465,0.31976744186046513,0.06686046511627906
temporalpole-rh,0.05947955390334572,0.11524163568773234,0.08736059479553904,0.03903345724907063,0.137546468401487,0.1171003717472119,0.040892193308550186,0.4033457249070632
