,CP1,P7,O1,Oz,AF7,F1,PO7,PO3
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.8076923076923077,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
