,CP1,P7,O1,Oz,AF7,F1,PO7,PO3
CP1,0.4961832061068702,0.0,0.0,0.0,0.0,0.0,0.5038167938931297,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.49242424242424243,0.0,0.0,0.0,0.0,0.0,0.5075757575757576,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
