,FT9,T7,TP9,AF7,F1,FT7,TP7,PO7
FT9,0.40350877192982454,0.0,0.0,0.42105263157894735,0.0,0.0,0.17543859649122806,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.323943661971831,0.0,0.0,0.5352112676056338,0.0,0.0,0.14084507042253522,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.34375,0.0,0.0,0.34375,0.0,0.0,0.3125,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
