,FT9,T7,TP9,AF7,F1,FT7,TP7,PO7
FT9,0.46153846153846156,0.0,0.22115384615384615,0.0,0.0,0.0,0.3173076923076923,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.3380281690140845,0.0,0.323943661971831,0.0,0.0,0.0,0.3380281690140845,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.37777777777777777,0.0,0.25555555555555554,0.0,0.0,0.0,0.36666666666666664,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
