,CP5,P7,P8,Fp2,FC3,P5,PO7,P6
CP5,0.3074501573976915,0.0,0.04931794333683106,0.0,0.026232948583420776,0.3095487932843652,0.3074501573976915,0.0
P7,0.0,0.7770833333333333,0.010416666666666666,0.15833333333333333,0.008333333333333333,0.0,0.0,0.04583333333333333
P8,0.07820299500831947,0.013311148086522463,0.5224625623960066,0.10981697171381032,0.11980033277870217,0.07820299500831947,0.07820299500831947,0.0
Fp2,0.0,0.12357723577235773,0.1073170731707317,0.6048780487804878,0.16422764227642275,0.0,0.0,0.0
FC3,0.05070993914807302,0.008113590263691683,0.14807302231237324,0.20486815415821502,0.486815415821501,0.05070993914807302,0.05070993914807302,0.0
P5,0.30104166666666665,0.0,0.05,0.0,0.026041666666666668,0.31666666666666665,0.30625,0.0
PO7,0.3050672182006205,0.0,0.04860392967942089,0.0,0.025853154084798345,0.3112719751809721,0.30920372285418823,0.0
P6,0.0,0.06172839506172839,0.0,0.0,0.0,0.0,0.0,0.9382716049382716
