,CP5,P7,P8,Fp2,FC3,P5,PO7,P6
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.2,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0
P8,0.0,0.01990049751243781,0.32338308457711445,0.3283582089552239,0.3283582089552239,0.0,0.0,0.0
Fp2,0.0,0.014814814814814815,0.24444444444444444,0.36666666666666664,0.37407407407407406,0.0,0.0,0.0
FC3,0.0,0.012269938650306749,0.20245398773006135,0.3098159509202454,0.4754601226993865,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
