,CP5,P7,P8,Fp2,FC3,P5,PO7,P6
CP5,0.3055872291904219,0.0,0.053591790193842644,0.0,0.028506271379703536,0.30672748004561,0.3055872291904219,0.0
P7,0.0,0.7816091954022989,0.0022988505747126436,0.16551724137931034,0.0,0.0,0.0,0.05057471264367816
P8,0.20434782608695654,0.017391304347826087,0.34347826086956523,0.0,0.02608695652173913,0.20434782608695654,0.20434782608695654,0.0
Fp2,0.0,0.5034965034965035,0.0,0.4965034965034965,0.0,0.0,0.0,0.0
FC3,0.22321428571428573,0.0,0.0625,0.0,0.26785714285714285,0.22321428571428573,0.22321428571428573,0.0
P5,0.3029953917050691,0.0,0.055299539170506916,0.0,0.02880184331797235,0.3099078341013825,0.3029953917050691,0.0
PO7,0.30602957906712175,0.0,0.053469852104664393,0.0,0.02844141069397042,0.30602957906712175,0.30602957906712175,0.0
P6,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0.0,0.6774193548387096
