,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.42376681614349776,0.0,0.14798206278026907,0.0,0.0,0.0,0.4282511210762332,0.0
P7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.3350253807106599,0.0,0.3299492385786802,0.0,0.0,0.0,0.3350253807106599,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.4225663716814159,0.0,0.14601769911504425,0.0,0.0,0.0,0.4314159292035398,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
