,Fp1,TP9,F4,F8,Fp2,AF7,AFz,AF4
Fp1,0.40404040404040403,0.0,0.0,0.0,0.32323232323232326,0.2727272727272727,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35294117647058826,0.0,0.0,0.0,0.3747276688453159,0.27233115468409586,0.0,0.0
AF7,0.34438775510204084,0.0,0.0,0.0,0.3137755102040816,0.34183673469387754,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
