,Fp1,F7,Oz,F8,Fp2,AF7,TP8,F6
Fp1,0.7215189873417721,0.0,0.0,0.0,0.0,0.27848101265822783,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.42201834862385323,0.0,0.0,0.0,0.0,0.5779816513761468,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
