,Fp1,FT9,TP10,T8,F8,Fp2,AF7,PO8
Fp1,0.3875,0.0,0.0,0.0,0.0,0.334375,0.278125,0.0
FT9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.36486486486486486,0.0,0.0,0.0,0.0,0.36317567567567566,0.2719594594594595,0.0
AF7,0.3463035019455253,0.0,0.0,0.0,0.0,0.3093385214007782,0.3443579766536965,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
