,Fp1,TP9,F4,F8,Fp2,AF7,AFz,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6557377049180327,0.3442622950819672,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.14074074074074075,0.8592592592592593,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.8959276018099548,0.10407239819004525
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0963302752293578,0.9036697247706422
