,Fp1,F7,FT10,F4,F8,Fp2,AF7,AFz
Fp1,0.3632286995515695,0.0,0.0,0.0,0.0,0.3654708520179372,0.0,0.2713004484304933
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.25115562403698,0.0,0.0,0.0,0.0,0.5624036979969184,0.0,0.1864406779661017
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3342541436464088,0.0,0.0,0.0,0.0,0.3342541436464088,0.0,0.3314917127071823
