,Fp1,F7,Oz,F8,Fp2,AF7,TP8,F6
Fp1,0.5064935064935064,0.0,0.0,0.0,0.0,0.4935064935064935,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.5669236159775753,0.0,0.0,0.0,0.43307638402242465
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.1639751552795031,0.0,0.0,0.0,0.0,0.7664596273291926,0.06956521739130435,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.3050847457627119,0.6949152542372882,0.0
F6,0.0,0.0,0.0,0.39033693579148127,0.0,0.0,0.0,0.6096630642085188
