,Fp1,TP9,F4,F8,Fp2,AF7,AFz,AF4
Fp1,0.4219364058592354,0.0,0.0,0.0,0.345837799214005,0.09753483386923902,0.1157556270096463,0.01893533404787424
TP9,0.0,0.7396907216494846,0.01804123711340206,0.2422680412371134,0.0,0.0,0.0,0.0
F4,0.0,0.016464471403812825,0.9835355285961872,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.15258855585831063,0.0,0.7580381471389646,0.0893732970027248,0.0,0.0,0.0
Fp2,0.3211582757486015,0.0,0.0,0.054294175715695954,0.4169134583744653,0.07996051332675222,0.1016781836130306,0.025995393221454426
AF7,0.12271307452030343,0.0,0.0,0.0,0.10843373493975904,0.5439535921463632,0.11378848728246319,0.1111111111111111
AFz,0.1852060982495765,0.0,0.0,0.0,0.1767363071710898,0.14398644833427443,0.4810841332580463,0.012987012987012988
AF4,0.03133903133903134,0.0,0.0,0.0,0.046153846153846156,0.14188034188034188,0.011965811965811967,0.7686609686609687
