,Fp1,F7,FT10,F4,F8,Fp2,AF7,AFz
Fp1,0.37327188940092165,0.0,0.0,0.0,0.0,0.3456221198156682,0.195852534562212,0.08525345622119816
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34022988505747126,0.0,0.0,0.0,0.0,0.37701149425287356,0.1632183908045977,0.11954022988505747
AF7,0.1839323467230444,0.0,0.0,0.0,0.0,0.1543340380549683,0.6617336152219874,0.0
AFz,0.25547445255474455,0.0,0.0,0.0,0.0,0.3722627737226277,0.0,0.3722627737226277
