,Fp1,TP9,F4,F8,Fp2,AF7,AFz,AF4
Fp1,0.371824480369515,0.0,0.0,0.0,0.36027713625866054,0.0,0.2678983833718245,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35909090909090907,0.0,0.0,0.0,0.3659090909090909,0.0,0.275,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.3089005235602094,0.0,0.0,0.0,0.3219895287958115,0.0,0.36910994764397903,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
