,Fp1,F7,FT10,F4,F8,Fp2,AF7,AFz
Fp1,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3319327731092437,0.0,0.0,0.0,0.0,0.0,0.6680672268907563,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
