,Fp1,F7,Oz,F8,Fp2,AF7,TP8,F6
Fp1,0.49855907780979825,0.0,0.0,0.0,0.37752161383285304,0.1239193083573487,0.0,0.0
F7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.45422535211267606,0.0,0.0,0.0,0.545774647887324,0.0,0.0,0.0
AF7,0.1490066225165563,0.0,0.0,0.0,0.0033112582781456954,0.847682119205298,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
