,Fp1,TP9,F4,F8,Fp2,AF7,AFz,AF4
Fp1,0.4258241758241758,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.14560439560439561
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3723150357995227,0.0,0.0,0.0,0.43914081145584727,0.0,0.0,0.18854415274463007
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.14945652173913043,0.0,0.0,0.0,0.22010869565217392,0.0,0.0,0.6304347826086957
