,Fp1,F7,FT10,F4,F8,Fp2,AF7,AFz
Fp1,0.28662420382165604,0.0,0.0,0.0,0.0,0.23248407643312102,0.1926751592356688,0.28821656050955413
F7,0.0,0.9044585987261147,0.09554140127388536,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.26153846153846155,0.7384615384615385,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.9794344473007712,0.02056555269922879,0.0,0.0
Fp2,0.24957841483979765,0.0,0.0,0.0,0.01011804384485666,0.3254637436762226,0.1467116357504216,0.26812816188870153
AF7,0.2159709618874773,0.0,0.0,0.0,0.0,0.1542649727767695,0.33575317604355714,0.294010889292196
AFz,0.2196601941747573,0.0,0.0,0.0,0.0,0.19053398058252427,0.19902912621359223,0.3907766990291262
