,Fp1,F7,FT10,F4,F8,Fp2,AF7,AFz
Fp1,0.37375745526838966,0.0,0.0,0.0,0.0,0.36381709741550694,0.0,0.2624254473161034
F7,0.0,0.4984423676012461,0.5015576323987538,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.4304812834224599,0.56951871657754,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3641732283464567,0.0,0.0,0.0,0.0,0.3858267716535433,0.0,0.25
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.2504816955684008,0.0,0.0,0.0,0.0,0.24084778420038536,0.0,0.5086705202312138
