subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S01,Sess01,MOTOR_EXECUTION-LEFT,0.7863700432003458,1.0000000000000009,0.739514798868518,0.8263039329725383,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,MOTOR_EXECUTION-RIGHT,0.811374521072797,1.0000000000000004,0.7184105603448276,0.8940044300766283,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,MOTOR_IMAGERY-LEFT,0.8008638249420174,1.0000000000000013,0.7580116967985341,0.8401273025028071,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,MOTOR_IMAGERY-RIGHT,0.7877223692822026,1.0,0.729278154339193,0.842680789455523,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,MOTOR_EXECUTION,0.7988722821365714,1.0000000000000007,0.7289626796066728,0.8601541815245833,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,MOTOR_IMAGERY,0.79429309711211,1.0000000000000007,0.7436449255688635,0.8414040459791651,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,LEFT,0.7936169340711816,1.000000000000001,0.748763247833526,0.8332156177376727,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,RIGHT,0.7995484451774998,1.0000000000000002,0.7238443573420104,0.8683426097660757,bootstrap,subcritical,hrfwin_vlf
S01,Sess01,LEFT_vs_RIGHT,-0.005931511106318177,0.0,-0.1195793619325497,0.10937126039566236,bootstrap,delta,hrfwin_vlf
S01,Sess01,IMAGERY_vs_EXECUTION,-0.0045791850244613075,0.0,-0.11650925595571981,0.11244136637249225,bootstrap,delta,hrfwin_vlf
S01,Sess01,ME_LEFT_vs_ME_RIGHT,-0.025004477872451192,0.0,-0.15448963120811032,0.1078933726277107,bootstrap,delta,hrfwin_vlf
S01,Sess01,MI_LEFT_vs_MI_RIGHT,0.013141455659814727,0.0,-0.08466909265698896,0.11084914816361413,bootstrap,delta,hrfwin_vlf
