,Fp1,F7,FC5,FC1,P7,FC3,C5,PO7
Fp1,0.4268292682926829,0.10975609756097561,0.0,0.0,0.15853658536585366,0.0,0.0,0.3048780487804878
F7,0.14,0.38,0.0,0.0,0.18,0.0,0.0,0.3
FC5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.23076923076923078,0.21153846153846154,0.0,0.0,0.2692307692307692,0.0,0.0,0.28846153846153844
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.25882352941176473,0.2,0.0,0.0,0.16470588235294117,0.0,0.0,0.3764705882352941
