,Fp1,F7,FC5,FC1,P7,FC3,C5,PO7
Fp1,0.27388535031847133,0.12101910828025478,0.006369426751592357,0.09713375796178345,0.1480891719745223,0.08598726114649681,0.10987261146496816,0.15764331210191082
F7,0.09165526675786594,0.3844049247606019,0.04514363885088919,0.06155950752393981,0.11627906976744186,0.06155950752393981,0.06292749658002736,0.17647058823529413
FC5,0.01592356687898089,0.09554140127388536,0.7929936305732485,0.012738853503184714,0.028662420382165606,0.0,0.012738853503184714,0.041401273885350316
FC1,0.13063063063063063,0.1036036036036036,0.0045045045045045045,0.15990990990990991,0.15090090090090091,0.1463963963963964,0.16441441441441443,0.13963963963963963
P7,0.13210445468509985,0.13517665130568357,0.015360983102918587,0.09523809523809523,0.2012288786482335,0.11981566820276497,0.11059907834101383,0.19047619047619047
FC3,0.11060948081264109,0.09480812641083522,0.0,0.13544018058690746,0.16478555304740405,0.17832957110609482,0.1399548532731377,0.17607223476297967
C5,0.14166666666666666,0.1,0.004166666666666667,0.14583333333333334,0.16458333333333333,0.13958333333333334,0.16666666666666666,0.1375
PO7,0.11827956989247312,0.1814516129032258,0.021505376344086023,0.07661290322580645,0.15456989247311828,0.10215053763440861,0.08064516129032258,0.2647849462365591
