,entorhinal-rh,lingual-rh,paracentral-rh,parahippocampal-lh,parahippocampal-rh,parsopercularis-rh,posteriorcingulate-lh,posteriorcingulate-rh
entorhinal-rh,0.38095238095238093,0.11904761904761904,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0
lingual-rh,0.07317073170731707,0.3902439024390244,0.0,0.12195121951219512,0.24390243902439024,0.17073170731707318,0.0,0.0
paracentral-rh,0.0,0.0,0.28846153846153844,0.15384615384615385,0.0,0.0,0.28846153846153844,0.2692307692307692
parahippocampal-lh,0.0847457627118644,0.11864406779661017,0.13559322033898305,0.23728813559322035,0.01694915254237288,0.13559322033898305,0.13559322033898305,0.13559322033898305
parahippocampal-rh,0.0,0.21428571428571427,0.0,0.0,0.75,0.03571428571428571,0.0,0.0
parsopercularis-rh,0.21739130434782608,0.1956521739130435,0.0,0.13043478260869565,0.08695652173913043,0.3695652173913043,0.0,0.0
posteriorcingulate-lh,0.0,0.0,0.28846153846153844,0.15384615384615385,0.0,0.0,0.28846153846153844,0.2692307692307692
posteriorcingulate-rh,0.0,0.0,0.2909090909090909,0.14545454545454545,0.0,0.0,0.2909090909090909,0.2727272727272727
