,bankssts-rh,entorhinal-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsopercularis-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,transversetemporal-rh
bankssts-rh,0.9032258064516129,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.32,0.68,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-lh,0.0,0.0,0.2807017543859649,0.24561403508771928,0.0,0.2807017543859649,0.19298245614035087,0.0
medialorbitofrontal-lh,0.0,0.0125,0.15,0.4375,0.0,0.2,0.2,0.0
parsopercularis-lh,0.0,0.0,0.0,0.022727272727272728,0.3977272727272727,0.23863636363636365,0.0,0.3409090909090909
parsorbitalis-lh,0.0,0.0,0.14516129032258066,0.16129032258064516,0.13709677419354838,0.3387096774193548,0.11290322580645161,0.10483870967741936
rostralanteriorcingulate-lh,0.0,0.0,0.14893617021276595,0.3404255319148936,0.0,0.2127659574468085,0.2978723404255319,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.3368421052631579,0.17894736842105263,0.0,0.4842105263157895
