,bankssts-rh,entorhinal-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsopercularis-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,transversetemporal-rh
bankssts-rh,0.9629629629629629,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0
entorhinal-lh,0.027972027972027972,0.5244755244755245,0.024475524475524476,0.08041958041958042,0.10839160839160839,0.055944055944055944,0.15034965034965034,0.027972027972027972
lateralorbitofrontal-lh,0.0,0.019230769230769232,0.3995726495726496,0.11752136752136752,0.0,0.21794871794871795,0.1752136752136752,0.07051282051282051
medialorbitofrontal-lh,0.0,0.06544502617801047,0.12041884816753927,0.43717277486910994,0.0,0.24607329842931938,0.13089005235602094,0.0
parsopercularis-lh,0.0,0.1377551020408163,0.0,0.01020408163265306,0.5918367346938775,0.10714285714285714,0.0,0.15306122448979592
parsorbitalis-lh,0.0,0.03564356435643564,0.19405940594059407,0.21782178217821782,0.033663366336633666,0.37425742574257426,0.1188118811881188,0.02574257425742574
rostralanteriorcingulate-lh,0.0,0.09213483146067415,0.16853932584269662,0.12134831460674157,0.0,0.1348314606741573,0.3685393258426966,0.1146067415730337
transversetemporal-rh,0.0,0.019230769230769232,0.11217948717948718,0.0,0.10256410256410256,0.05448717948717949,0.16346153846153846,0.5480769230769231
