,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P8,TP10,CP6,Cz,T8,FT10,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,C6,C2,FC4,AF8,AF4,F2,FCz
Fz,0.07669616519174041,0.011799410029498525,0.038348082595870206,0.029498525073746312,0.0,0.07669616519174041,0.0029498525073746312,0.07079646017699115,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312,0.0,0.0,0.05309734513274336,0.04129793510324484,0.07964601769911504,0.05014749262536873,0.0,0.017699115044247787,0.0058997050147492625,0.0,0.0,0.0,0.0,0.0,0.011799410029498525,0.04129793510324484,0.038348082595870206,0.0,0.038348082595870206,0.0,0.0029498525073746312,0.0,0.0,0.0,0.07964601769911504,0.0,0.05604719764011799,0.04129793510324484,0.04424778761061947,0.0,0.0,0.0,0.0,0.06489675516224189,0.0,0.011799410029498525,0.011799410029498525,0.0
F3,0.045871559633027525,0.03669724770642202,0.045871559633027525,0.03669724770642202,0.0,0.045871559633027525,0.009174311926605505,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.0,0.03669724770642202,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.045871559633027525,0.045871559633027525,0.0,0.045871559633027525,0.0,0.009174311926605505,0.0,0.0,0.0,0.045871559633027525,0.0,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.03669724770642202,0.03669724770642202,0.0
F7,0.05714285714285714,0.0163265306122449,0.04897959183673469,0.04081632653061224,0.0,0.05714285714285714,0.004081632653061225,0.053061224489795916,0.0,0.0,0.0,0.0,0.0,0.004081632653061225,0.0,0.0,0.05714285714285714,0.04897959183673469,0.05714285714285714,0.053061224489795916,0.0,0.024489795918367346,0.00816326530612245,0.0,0.0,0.0,0.0,0.0,0.0163265306122449,0.04897959183673469,0.04897959183673469,0.0,0.04897959183673469,0.0,0.004081632653061225,0.0,0.0,0.0,0.05714285714285714,0.0,0.053061224489795916,0.04897959183673469,0.053061224489795916,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0163265306122449,0.0163265306122449,0.0
FT9,0.052132701421800945,0.018957345971563982,0.052132701421800945,0.04265402843601896,0.0,0.052132701421800945,0.004739336492890996,0.052132701421800945,0.0,0.0,0.0,0.0,0.0,0.004739336492890996,0.0,0.0,0.052132701421800945,0.052132701421800945,0.052132701421800945,0.052132701421800945,0.0,0.02843601895734597,0.009478672985781991,0.0,0.0,0.0,0.0,0.0,0.018957345971563982,0.052132701421800945,0.04739336492890995,0.0,0.052132701421800945,0.0,0.004739336492890996,0.0,0.0,0.0,0.052132701421800945,0.0,0.052132701421800945,0.052132701421800945,0.052132701421800945,0.0,0.0,0.0,0.0,0.052132701421800945,0.0,0.018957345971563982,0.018957345971563982,0.0
FC5,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0,0.0,0.04065040650406504,0.0,0.07317073170731707,0.0,0.04065040650406504,0.0,0.11382113821138211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11382113821138211,0.11382113821138211,0.11382113821138211,0.11382113821138211,0.0,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.11382113821138211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056910569105691054,0.0,0.0,0.0
FC1,0.07669616519174041,0.011799410029498525,0.038348082595870206,0.029498525073746312,0.0,0.07669616519174041,0.0029498525073746312,0.07079646017699115,0.0,0.0,0.0,0.0,0.0,0.0029498525073746312,0.0,0.0,0.05309734513274336,0.04129793510324484,0.07964601769911504,0.05014749262536873,0.0,0.017699115044247787,0.0058997050147492625,0.0,0.0,0.0,0.0,0.0,0.011799410029498525,0.04129793510324484,0.038348082595870206,0.0,0.038348082595870206,0.0,0.0029498525073746312,0.0,0.0,0.0,0.07964601769911504,0.0,0.05604719764011799,0.04129793510324484,0.04424778761061947,0.0,0.0,0.0,0.0,0.06489675516224189,0.0,0.011799410029498525,0.011799410029498525,0.0
C3,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.0,0.02040816326530612,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.04081632653061224,0.0
T7,0.07738095238095238,0.011904761904761904,0.03869047619047619,0.02976190476190476,0.0,0.07738095238095238,0.002976190476190476,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.002976190476190476,0.0,0.0,0.050595238095238096,0.041666666666666664,0.07738095238095238,0.050595238095238096,0.0,0.017857142857142856,0.005952380952380952,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.041666666666666664,0.03869047619047619,0.0,0.03869047619047619,0.0,0.002976190476190476,0.0,0.0,0.0,0.07738095238095238,0.0,0.05654761904761905,0.041666666666666664,0.044642857142857144,0.0,0.0,0.0,0.0,0.06547619047619048,0.0,0.011904761904761904,0.011904761904761904,0.0
TP9,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.07547169811320754,0.0,0.09433962264150944,0.0,0.07547169811320754,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
